Prison Name,Latitude,Longitude,Size
Jennings County Jail,38.993976,-85.617562,130
Jerome Combs Detention Center,41.06433,-87.86369,429
Jerome County Jail,42.72655,-114.517585,54
Jersey County Jail,39.119177,-90.329277,20
Jess Dunn CC,35.768266,-95.542781,784
Jessamine County Detention Center,37.880087,-84.569451,189
Jester 1 - SAFPF - Substance Abuse Punishment Facility,29.622806,-95.704996,273
Jester IV Psychiatric Facility,29.609134,-95.708075,480
Jester Unit III,29.622824,-95.708213,1093
Jewell County Jail,39.788386,-98.210631,2
Jim E. Hamilton CC,34.752542,-94.66898,743
Jim Hogg County Jail,27.306089,-98.676711,16
Jim Wells County Jail,27.753634,-98.069453,62
Jimmy Autry Correctional Institution,31.185078,-84.143804,1651
Joe Daviess County Jail,42.417893,-90.425593,13
John C. Burke Corr. Inst.,43.619239,-88.740717,189
John J. Moran Medium Security Facility,41.742755,-71.468391,1043
John L. Webb Correctional Facility,39.737841,-75.629762,60
John Lilley CC,35.481784,-96.473557,831
Johnson City Jail,36.321423,-82.341767,104
Johnson Correctional Center,35.557701,-78.328267,639
Johnson County Jail,32.377489,-97.389346,478
Johnson County Jail,32.743476,-82.700958,38
Johnson County Jail,35.457716,-93.446396,57
Johnson County Jail,35.51091,-78.347116,177
Johnson County Jail,36.466732,-81.798537,114
Johnson County Jail,38.765642,-93.741996,36
Johnson County Jail,39.475127,-86.088725,240
Johnson County Jail,41.654987,-91.536989,72
Johnson County Jail,44.347472,-106.711159,30
Johnson County Jail (New Century Detention Center),38.838383,-94.903229,816
Johnson State Prison,32.758798,-82.675879,1562
Johnston County Jail,34.237111,-96.680352,49
Jones County Jail,31.627032,-89.18485,186
Jones County Jail,32.757525,-99.897401,17
Jones County Jail,33.004899,-83.529458,157
Jones County Jail,35.062803,-77.353193,17
Jones Farm Work Camp,40.26672,-74.831276,225
Jonesboro Human Development Center,35.782883,-90.674178,108
Joplin City Jail,37.088845,-94.509991,69
Joseph Harp CC,35.016263,-97.218757,1518
Joshua Glover Center,43.05841,-87.904685,22
Juab County Jail,39.671366,-111.849242,36
Julius Klein Conservation Camp,34.221133,-117.834005,117
Juneau County Jail,43.795324,-90.075876,71
Kalamazoo County Jail,42.276136,-85.549342,292
Kalkaska County Correctional Facility,44.737309,-85.189595,55
Kanabec County Jail,45.876971,-93.292911,29
Kanawha County South Central Regional Jail,38.312008,-81.714926,332
Kandiyohi County Jail,45.147419,-95.014211,145
Kane County Jail,37.048976,-112.527443,22
Kane County Jail,41.900033,-88.370079,644
Kankakee County Jail,41.117976,-87.860781,158
Kankakee Minimum Security,41.188741,-87.653898,93
Kansas City Correctional Institution,39.106708,-94.597578,296
Karnes County Correctional Center,28.882016,-97.911225,312
Karnes County Jail,28.885465,-97.902108,1
Kate Barnard Community Corrections Center,35.510592,-97.573102,154
Kauai Com Correct Center,22.025588,-159.342638,289
Kearny County Jail,37.942722,-101.256169,6
Kearny County Jail,40.497109,-98.948401,5
Keith County Jail,41.128842,-101.719303,8
Kemper County Jail,32.766402,-88.674184,333
Kendall County Jail,29.805354,-98.723788,31
Kendall County Jail,41.6582,-88.468111,61
Kennebec County Jail,44.313541,-69.776562,168
Kennesaw City Jail,34.021166,-84.623982,10
Kenosha Correctional Center,42.576729,-87.826557,106
Kenosha County Detention Center,42.5927,-87.91001,512
Kenosha County Pre-Trial Facility,42.585473,-87.823014,240
Kent City Jail,47.368842,-122.228447,130
Kent County,42.975529,-85.634796,1008
Kent County Detention Center,39.222432,-76.087745,77
Kenton County Detention Center,39.088263,-84.509229,498
Kentucky Correctional Institution for Women,38.288135,-85.443764,719
Kentucky State Penitentiary,37.056512,-88.074137,861
Kentucky State Reformatory,38.389704,-85.42321,1947
Kerr County Jail,30.028522,-99.125925,156
Kershaw Correctional Institution,34.597368,-80.552296,1548
Ketchikan Correctional Center,55.34717,-131.643118,69
Kettle Moraine Correctional Institution,43.712602,-88.158215,1167
Kewaunee County Jail,44.456743,-87.505194,22
Keweenaw County Jail,47.413548,-88.294374,4
Kilby Correctional Facility and Montgomery Work Release Center,32.386728,-86.099145,1680
Kimball County Jail,41.234984,-103.661955,6
Kimble County Jail,30.489759,-99.764639,10
King County Correctional Facility,47.603571,-122.328307,1662
King County Regional Justice Center,47.384725,-122.239655,649
Kingfisher County Jail,35.860383,-97.932046,35
Kingman County Jail,37.642468,-98.110901,6
Kings County Jail,36.331368,-119.671099,314
Kinney County Jail,29.311328,-100.417707,25
Kinross Correctional Facility,46.261119,-84.468978,1854
Kiowa County Jail,35.02515,-99.092455,18
Kirkland City Jail,47.678238,-122.207192,17
Kirtland AFB disciplinary barracks,35.047155,-106.551654,4
Kissimmee Work Release Center,28.333579,-81.389165,113
Kit Carson County Correctional Center,39.304198,-102.24563,997
Kit Carson County Jail,39.302865,-102.271334,20
Kitsap County Correctional Center,47.53712,-122.637795,354
Kittitas County Jail,46.997017,-120.549366,118
Kleberg County Jail,27.519541,-97.845265,120
Klickitat County Detention Facility,45.821079,-120.823606,25
Knox County Detention Facility,36.084447,-83.847907,775
Knox County Jail,33.583446,-99.794554,11
Knox County Jail,35.96012,-83.916597,186
Knox County Jail,36.866297,-83.890064,53
Knox County Jail,38.640621,-87.528064,220
Knox County Jail,38.675711,-87.526089,75
Knox County Jail,40.401779,-82.434079,53
Knox County Jail,40.945731,-90.367179,90
Knox County Jail,42.608878,-97.877234,6
Knox County Jail,44.104336,-69.134364,74
Knox County Work Release Center,36.079138,-83.836342,52
Konocti Conservation Camp,38.910602,-122.69646,103
Koochiching County Law Enforcement Center,48.601356,-93.410502,9
Kootenai County Jail,47.721317,-116.785796,327
Kootenai County Work Release Center,47.719938,-116.779027,16
Kosciusko County Jail,41.238598,-85.858618,223
Kosciusko Work Release Center,41.240182,-85.821114,35
Kotzebue Regional Jail Facility,66.895635,-162.594933,8
La Cima Conservation Camp,32.951602,-116.535483,81
La Crosse County,43.814878,-91.250303,173
La Paz County Jail,34.145445,-114.290353,194
La Plata County Jail,37.247021,-107.878603,124
La Porte County Jail,41.611695,-86.722547,340
La Vista Correctional Facility,38.279508,-104.628013,447
Labette County Jail,37.165553,-95.107987,48
Lac Qui Parle County Jail,45.014835,-96.193205,2
Lackawanna County Prison,41.422275,-75.648933,767
Laclede County Jail,37.683231,-92.664047,105
Lafayette County Jail,30.054834,-83.176506,18
Lafayette County Jail,33.357741,-93.576973,29
Lafayette County Jail,34.368387,-89.522231,168
Lafayette County Jail,42.682412,-90.118393,24
Lafayette Parish Correctional Center,30.223489,-92.021347,1082
Lafourche Parish Detention Center,29.769413,-90.845944,164
Lafourche Parish Work Release Facility,29.740554,-90.556208,197
Lagrange Transitional Center,33.027442,-84.969149,154
Laguna Police Department,35.045411,-107.364355,37
Lake City Work Release Center,30.193941,-82.65164,114
Lake Correctional Institution,28.621185,-81.767044,1138
Lake County,43.904833,-85.856738,271
Lake County Adult Detention Center,41.725889,-81.244417,295
Lake County Community Corrections,41.45141,-87.369926,124
Lake County Hill Road Correctional Facility,39.10406,-122.913623,213
Lake County Jail,28.801701,-81.732634,895
Lake County Jail,36.377888,-89.484976,39
Lake County Jail,39.248047,-106.292824,11
Lake County Jail,41.445063,-87.368273,1292
Lake County Jail,42.189078,-120.345414,13
Lake County Jail,42.35889,-87.833275,701
Lake County Jail,44.005635,-97.111801,15
Lake County Jail,47.691797,-114.161073,35
Lake Erie Correctional Institution,41.945897,-80.537898,1500
Lake of the Woods County Jail,48.709574,-94.584169,2
Lakeview,42.407476,-79.435305,783
Lakin Correctional Center,38.954139,-82.085252,446
Lamar County Jail,31.144621,-89.413162,130
Lamar County Jail,33.044381,-84.17441,93
Lamar County Jail,33.719776,-88.11024,52
Lamar Pre-Release Center,33.051388,-84.131122,203
Lamb County Jail,33.916953,-102.319547,40
Lampasas County Jail,31.064442,-98.178277,26
Lancaster Correctional Facility,40.858446,-96.778495,160
Lancaster County Correctional Center,37.773969,-76.454992,25
Lancaster County Detention Center,34.723817,-80.721957,136
Lancaster County Jail,40.808082,-96.707769,302
Lancaster County Prison,40.040248,-76.292418,950
Lane County Adult Corrections,44.054963,-123.093439,447
Lane County Jail,38.481809,-100.464875,3
Langlade County Safety Building,45.14405,-89.155137,99
Lanier County Jail,31.039537,-83.061569,208
Lansing Central Correctional Facility,39.251819,-94.894497,2342
Laramie County Detention Center,41.134796,-104.820106,184
Largo Work Camp,27.898134,-82.710798,105
Larimer County Jail,40.561489,-105.032019,867
Larned Correctional Mental Health Facility,38.177959,-99.147679,367
Larry A. Nelson Center and Gerald R.Hinzman Residential Center,41.947038,-91.681448,171
Larry D. Smith Correctional Facility,33.911774,-116.872232,908
Larue County Jail,37.573221,-85.741716,150
Las Animas County Jail,37.180247,-104.487808,31
Las Colinas Detention Facility,32.841776,-116.974707,615
LaSalle Correctional Center,31.858886,-92.295146,604
LaSalle County Jail,41.372376,-88.82696,176
LaSalle Detention Facility,31.708944,-92.15477,427
LaSalle Parish Jail,31.685488,-92.132363,13
Lassen County Jail,40.428101,-120.643899,190
Latah County Jail,46.730617,-116.996414,23
Latimer County Jai,34.919558,-95.310647,26
Lauderdale County Jail,32.364537,-88.698232,205
Lauderdale County Jail,34.794751,-87.66949,144
Lauderdale County Jail,35.750035,-89.556128,133
Laurel County Jail,37.127447,-84.084037,328
Laurens County Detention Center,34.488428,-81.949254,190
Laurens County Jail,32.491942,-82.92229,198
Lavaca County Jail,29.431448,-96.956216,38
Law Enforcement Center,46.407392,-105.844825,13
Lawrence Correctional Center,38.728137,-87.904026,2358
Lawrence County Jail,34.507388,-87.281139,108
Lawrence County Jail,35.243365,-87.336788,122
Lawrence County Jail,36.069887,-90.958505,32
Lawrence County Jail,37.104374,-93.817301,27
Lawrence County Jail,38.536433,-82.682655,90
Lawrence County Jail,38.862734,-86.481964,157
Lawrence County Jail,44.374497,-103.729473,30
Lawrenceville Correctional Center,36.779375,-77.820331,1583
Lawtey Correctional Institution,30.032481,-82.070822,828
Lawton City Jail,34.608083,-98.392822,78
Lawton Community Correction Center,34.566221,-98.400282,147
Lawton Correctional Facility,34.525238,-98.356546,2496
Layfette County Jail,39.184984,-93.882816,97
Le Flore County Jail,35.05435,-94.624146,130
Lea County Correctional Facility,32.769561,-103.216473,1134
Lea County Jail,32.93248,-103.337367,269
Leake County Correctional Facility,32.734706,-89.523456,331
Leath Correctional Institution,34.253712,-82.157444,552
Leath Correctional Institution,34.255338,-82.174441,133
Leavenworth Detention Center,39.272178,-94.893027,799
Lebanon Correctional Institution,39.436739,-84.302298,2783
Lee Adjustment Center,37.61777,-83.69775,819
Lee Arrendale Corr Inst,34.45122,-83.597497,1545
Lee Arrendale State Prison,31.761362,-84.200327,638
Lee Arrendale Transitional Center,31.783081,-84.229844,63
Lee Correctional Institution,34.206608,-80.232356,1802
Lee County,26.62968,-81.808589,1332
Lee County Detention Center,32.627752,-85.399643,331
Lee County Jail,26.641439,-81.870805,507
Lee County Jail,34.264822,-88.698476,230
Lee County Jail,35.467418,-79.16331,103
Lee County Jail,41.840619,-89.482097,40
Leesville City Jail,31.143603,-93.264402,16
Lehigh County Prison,40.604798,-75.4667,1083
Lemhi County Jail,45.179339,-113.902354,9
Lemon Creek Correctional Center,58.387044,-134.457964,209
Lemuel Shattuck Hospital,42.299015,-71.101309,25
Lenawee County Jail,41.903595,-84.035717,208
Lenoir County Jail,35.259569,-77.580307,114
Leo Chesney Correctional Facility,39.267316,-121.666931,304
Leon County Detention Facility,30.436982,-84.33456,921
Leon County Jail,31.265823,-95.974936,27
Lerdo Pre-Trial Facility/Kern County,35.514745,-119.104053,1471
Leslie County Detention Center,37.161096,-83.418718,133
Letcher County Jail,37.118126,-82.827334,59
Levy County Jail,29.464515,-82.64028,182
Levy Forestry Camp,29.367932,-82.622408,227
Lewis and Clark County Jail,46.586217,-112.036463,30
Lewis County Jail,35.557771,-87.543631,60
Lewis County Jail,38.600753,-83.316711,53
Lewis County Jail,40.118175,-91.714088,8
Lewis County Jail,43.77948,-75.497681,29
Lewis County Jail,46.233476,-116.241237,15
Lewis County Jail,46.661119,-122.969275,161
Lexington Assessment and Reception Center,35.038118,-97.205212,1366
Lexington County Jail,33.977535,-81.253371,857
Lexington FCI- Women's Camp,38.072802,-84.541891,293
Liberty Correctional Institution and Work Camp,30.460633,-84.856021,1702
Liberty County Jail,30.432252,-84.980069,61
Liberty County Jail,31.792022,-81.643756,250
Licking County Jail,40.05886,-82.394834,235
Lieber Correctional Institution,33.085711,-80.289295,1385
Limestone Correctional Facility,34.811886,-86.803207,2342
Limestone County Detention Center- Civigenics,31.520683,-96.520335,757
Limestone County Jail,31.516249,-96.51353,106
Limestone County Jail,34.814631,-86.970232,234
Limon Correctional Facility,39.201451,-103.663609,939
Lincoln and Logan Correctional Centers,40.104863,-89.392659,3032
Lincoln Correctional Center,35.486142,-81.235361,191
Lincoln Correctional Facility,40.797888,-73.950669,213
Lincoln County Detention Center,33.648692,-105.893676,98
Lincoln County Detention Center,37.943683,-114.437332,74
Lincoln County Jail,31.576434,-90.440955,73
Lincoln County Jail,33.794499,-82.475127,58
Lincoln County Jail,33.939865,-91.844405,18
Lincoln County Jail,35.159011,-86.553025,100
Lincoln County Jail,35.702074,-96.881375,105
Lincoln County Jail,38.970187,-90.962735,65
Lincoln County Jail,39.13261,-103.473245,29
Lincoln County Jail,41.136131,-100.76403,59
Lincoln County Jail,41.792425,-110.540352,17
Lincoln County Jail,44.462783,-96.252256,3
Lincoln County Jail,47.656072,-118.147904,9
Lincoln County Jail,48.391475,-115.554321,20
Lincoln County Regional Jail,37.529745,-84.661396,98
Lincoln County Safety Building,45.182064,-89.684062,73
Lincoln Parish Detention Center,32.561232,-92.610021,179
Lincoln Park Jail,42.250066,-83.180983,12
Linn County Jail,38.142013,-94.810792,28
Lipscomb County Jail,36.233801,-100.270518,4
Little Sandy Correctional Complex,38.136163,-83.073986,996
Live Oak County Jail,28.335178,-98.108075,46
Livesay Pre-Release Center,34.979747,-81.982682,522
Livingston,42.688878,-77.816824,765
Livingston County Jail,39.794693,-93.555369,39
Livingston County Jail,40.870747,-88.641525,23
Livingston County Jail,42.612698,-83.959056,209
Livingston County Jail,42.80683,-77.81495,86
Livingston Parish Detention Center,30.478787,-90.734165,524
Logan County Detention Center,35.288209,-93.734972,23
Logan County Jail,36.845957,-86.890936,96
Logan County Jail Safety Complex,40.145456,-89.359506,28
Lompoc FCI,34.676619,-120.504377,1481
Lompoc USP,34.676103,-120.499262,1726
Lompoc USP- Camp,34.682012,-120.508223,154
London Correctional Institution,39.912599,-83.489572,2542
